34606,5,7617,2016-07-01 16:18:08.820546,2016-07-01 16:18:08.820546,1.00.00,2
34625,6,7620,2016-07-02 01:04:52.010427,2016-07-02 01:04:52.010427,2.00.00,4
34626,1,7620,2016-07-02 01:05:41.123232,2016-07-02 01:05:41.123232,1.00.00,5
34630,5,7621,2016-07-02 18:25:56.471951,2016-07-02 18:25:56.471951,,
34636,4,7621,2016-07-02 18:34:26.795232,2016-07-02 18:34:26.795232,,
34645,5,7625,2016-07-05 12:41:09.70075,2016-07-05 12:41:09.70075,,
34647,6,7625,2016-07-05 12:44:04.309446,2016-07-05 12:44:04.309446,,
34657,7,7629,2016-07-05 19:49:37.712765,2016-07-05 19:49:37.712765,2.00.00,6
34658,2,7629,2016-07-05 19:50:32.753518,2016-07-05 19:50:32.753518,2.00.00,7
34672,1,7631,2016-07-06 06:06:24.237276,2016-07-06 06:06:24.237276,1.00.00,5
34686,2,7635,2016-07-06 17:53:25.710532,2016-07-06 17:53:25.710532,3.0.0,7
34688,10,7636,2016-07-06 17:56:02.485421,2016-07-06 17:56:02.485421,1.00.00,1
34608,6,7617,2016-07-01 16:20:32.007696,2016-07-01 16:20:32.007696,2.00.00,4
34620,2,7619,2016-07-02 00:57:44.155952,2016-07-02 00:57:44.155952,2.00.00,7
34653,5,7629,2016-07-05 19:43:44.9748,2016-07-05 19:43:44.9748,1.00.00,2
34669,5,7631,2016-07-06 06:02:04.052115,2016-07-06 06:02:04.052115,1.00.00,2
34676,10,7632,2016-07-06 16:11:30.736757,2016-07-06 16:11:30.736757,3.0.0,1
34678,10,7633,2016-07-06 16:43:35.566002,2016-07-06 16:43:35.566002,3.0.0,1
34692,6,7637,2016-07-06 18:58:10.720224,2016-07-06 18:58:10.720224,2.00.00,4
34700,6,7639,2016-07-06 20:32:46.85881,2016-07-06 20:32:46.85881,2.00.00,4
34711,2,7640,2016-07-06 22:01:10.955956,2016-07-06 22:01:10.955956,3.0.0,7
34718,7,7641,2016-07-07 04:41:07.078694,2016-07-07 04:41:07.078694,2.00.00,6
34735,2,7644,2016-07-07 14:48:03.080764,2016-07-07 14:48:03.080764,2.00.00,7
34736,10,7644,2016-07-07 14:48:32.793013,2016-07-07 14:48:32.793013,1.00.00,8
34737,10,7645,2016-07-07 14:56:32.039888,2016-07-07 14:56:32.039888,3.0.0,1
34739,3,7645,2016-07-07 14:59:59.983958,2016-07-07 14:59:59.983958,3.0.0,3
34745,10,7646,2016-07-07 15:13:28.422524,2016-07-07 15:13:28.422524,3.0.0,1
34762,10,7649,2016-07-07 16:01:45.715316,2016-07-07 16:01:45.715316,3.0.0,1
34764,5,7649,2016-07-07 16:03:47.055982,2016-07-07 16:03:47.055982,3.0.0,2
34779,3,7650,2016-07-07 16:26:10.086123,2016-07-07 16:26:10.086123,3.0.0,3
34785,10,7651,2016-07-07 17:00:05.926779,2016-07-07 17:00:05.926779,1.00.00,1
34797,6,7653,2016-07-07 19:03:45.264798,2016-07-07 19:03:45.264798,3.0.0,4
34799,7,7653,2016-07-07 19:05:56.944206,2016-07-07 19:05:56.944206,3.0.0,6
34612,10,7617,2016-07-01 16:25:19.692091,2016-07-01 16:25:19.692091,1.00.00,8
34641,1,7623,2016-07-02 22:14:10.285563,2016-07-02 22:14:10.285563,1.00.00,5
34662,3,7630,2016-07-06 05:50:40.60194,2016-07-06 05:50:40.60194,1.00.00,3
34665,7,7630,2016-07-06 05:54:26.282043,2016-07-06 05:54:26.282043,2.00.00,6
34666,2,7630,2016-07-06 05:55:15.922945,2016-07-06 05:55:15.922945,2.00.00,7
34681,5,7635,2016-07-06 17:42:21.764751,2016-07-06 17:42:21.764751,3.0.0,2
34691,3,7637,2016-07-06 18:56:52.491147,2016-07-06 18:56:52.491147,1.00.00,3
34698,5,7639,2016-07-06 20:30:14.170475,2016-07-06 20:30:14.170475,1.00.00,2
34707,3,7640,2016-07-06 21:52:09.678041,2016-07-06 21:52:09.678041,3.0.0,3
34714,5,7641,2016-07-07 04:34:18.360846,2016-07-07 04:34:18.360846,1.00.00,2
34749,1,7646,2016-07-07 15:20:17.078363,2016-07-07 15:20:17.078363,3.0.0,5
34766,3,7649,2016-07-07 16:05:38.017906,2016-07-07 16:05:38.017906,3.0.0,3
34792,10,7651,2016-07-07 17:08:13.49221,2016-07-07 17:08:13.49221,1.00.00,8
34607,3,7617,2016-07-01 16:19:16.875658,2016-07-01 16:19:16.875658,1.00.00,3
34621,10,7619,2016-07-02 00:58:55.455747,2016-07-02 00:58:55.455747,1.00.00,8
34650,2,7625,2016-07-05 12:49:14.883307,2016-07-05 12:49:14.883307,,
34652,10,7629,2016-07-05 19:42:22.438248,2016-07-05 19:42:22.438248,1.00.00,1
34668,10,7631,2016-07-06 05:59:10.613859,2016-07-06 05:59:10.613859,1.00.00,1
34679,10,7634,2016-07-06 16:55:24.320654,2016-07-06 16:55:24.320654,3.0.0,1
34693,1,7637,2016-07-06 18:59:17.90182,2016-07-06 18:59:17.90182,1.00.00,5
34694,7,7637,2016-07-06 19:01:30.304858,2016-07-06 19:01:30.304858,2.00.00,6
34695,2,7637,2016-07-06 19:02:20.118918,2016-07-06 19:02:20.118918,2.00.00,7
34697,10,7639,2016-07-06 20:28:54.940224,2016-07-06 20:28:54.940224,1.00.00,1
34703,2,7639,2016-07-06 20:36:29.643106,2016-07-06 20:36:29.643106,2.00.00,7
34722,5,7642,2016-07-07 14:33:04.111988,2016-07-07 14:33:04.111988,1.00.00,2
34731,3,7644,2016-07-07 14:44:02.805635,2016-07-07 14:44:02.805635,1.00.00,3
34741,1,7645,2016-07-07 15:03:36.333457,2016-07-07 15:03:36.333457,3.0.0,5
34754,5,7647,2016-07-07 15:32:33.449615,2016-07-07 15:32:33.449615,3.0.0,2
34767,6,7648,2016-07-07 16:06:56.861323,2016-07-07 16:06:56.861323,3.0.0,4
34769,1,7648,2016-07-07 16:09:09.986296,2016-07-07 16:09:09.986296,3.0.0,5
34771,7,7648,2016-07-07 16:11:58.032901,2016-07-07 16:11:58.032901,3.0.0,6
34773,2,7648,2016-07-07 16:13:36.632134,2016-07-07 16:13:36.632134,3.0.0,7
34774,2,7649,2016-07-07 16:14:49.572954,2016-07-07 16:14:49.572954,3.0.0,7
34784,10,7650,2016-07-07 16:35:11.288928,2016-07-07 16:35:11.288928,3.0.0,8
34796,3,7653,2016-07-07 19:02:20.020751,2016-07-07 19:02:20.020751,3.0.0,3
34609,1,7617,2016-07-01 16:21:36.233618,2016-07-01 16:21:36.233618,1.00.00,5
34615,5,7619,2016-07-02 00:49:03.651678,2016-07-02 00:49:03.651678,1.00.00,2
34616,3,7619,2016-07-02 00:51:27.110972,2016-07-02 00:51:27.110972,1.00.00,3
34623,5,7620,2016-07-02 01:02:44.62749,2016-07-02 01:02:44.62749,1.00.00,2
34624,3,7620,2016-07-02 01:03:36.737581,2016-07-02 01:03:36.737581,1.00.00,3
34629,10,7620,2016-07-02 01:08:19.16993,2016-07-02 01:08:19.16993,1.00.00,8
34635,2,7621,2016-07-02 18:33:19.513779,2016-07-02 18:33:19.513779,,
34639,3,7623,2016-07-02 22:10:12.552964,2016-07-02 22:10:12.552964,1.00.00,3
34644,10,7623,2016-07-02 22:21:01.18015,2016-07-02 22:21:01.18015,1.00.00,8
34648,1,7625,2016-07-05 12:45:24.16647,2016-07-05 12:45:24.16647,,
34655,6,7629,2016-07-05 19:46:14.107662,2016-07-05 19:46:14.107662,2.00.00,4
34673,7,7631,2016-07-06 06:08:24.032599,2016-07-06 06:08:24.032599,2.00.00,6
34674,2,7631,2016-07-06 06:09:28.3246,2016-07-06 06:09:28.3246,2.00.00,7
34683,6,7635,2016-07-06 17:46:08.496262,2016-07-06 17:46:08.496262,3.0.0,4
34685,7,7635,2016-07-06 17:51:02.922343,2016-07-06 17:51:02.922343,3.0.0,6
34687,10,7635,2016-07-06 17:54:32.54281,2016-07-06 17:54:32.54281,3.0.0,8
34702,7,7639,2016-07-06 20:35:38.39195,2016-07-06 20:35:38.39195,2.00.00,6
34720,10,7641,2016-07-07 04:42:32.750071,2016-07-07 04:42:32.750071,1.00.00,8
34730,5,7644,2016-07-07 14:43:15.750629,2016-07-07 14:43:15.750629,1.00.00,2
34748,6,7646,2016-07-07 15:18:48.228046,2016-07-07 15:18:48.228046,3.0.0,4
34756,6,7647,2016-07-07 15:36:07.525397,2016-07-07 15:36:07.525397,3.0.0,4
34775,10,7648,2016-07-07 16:15:02.269525,2016-07-07 16:15:02.269525,3.0.0,8
34614,10,7619,2016-07-02 00:47:45.285458,2016-07-02 00:47:45.285458,1.00.00,1
34617,6,7619,2016-07-02 00:51:30.455967,2016-07-02 00:51:30.455967,2.00.00,4
34619,7,7619,2016-07-02 00:56:42.691168,2016-07-02 00:56:42.691168,2.00.00,6
34622,10,7620,2016-07-02 01:01:37.861903,2016-07-02 01:01:37.861903,1.00.00,1
34627,7,7620,2016-07-02 01:07:08.727341,2016-07-02 01:07:08.727341,2.00.00,6
34628,2,7620,2016-07-02 01:07:50.662026,2016-07-02 01:07:50.662026,2.00.00,7
34642,7,7623,2016-07-02 22:18:21.866015,2016-07-02 22:18:21.866015,2.00.00,6
34643,2,7623,2016-07-02 22:19:43.522046,2016-07-02 22:19:43.522046,2.00.00,7
34649,7,7625,2016-07-05 12:47:35.057885,2016-07-05 12:47:35.057885,,
34651,4,7625,2016-07-05 12:50:05.590236,2016-07-05 12:50:05.590236,,
34656,1,7629,2016-07-05 19:47:29.670978,2016-07-05 19:47:29.670978,1.00.00,5
34659,10,7629,2016-07-05 19:51:43.954718,2016-07-05 19:51:43.954718,1.00.00,8
34670,3,7631,2016-07-06 06:03:17.228696,2016-07-06 06:03:17.228696,1.00.00,3
34671,6,7631,2016-07-06 06:04:40.394858,2016-07-06 06:04:40.394858,2.00.00,4
34675,10,7631,2016-07-06 06:11:04.31079,2016-07-06 06:11:04.31079,1.00.00,8
34684,1,7635,2016-07-06 17:48:25.3369,2016-07-06 17:48:25.3369,3.0.0,5
34689,10,7637,2016-07-06 18:54:41.23632,2016-07-06 18:54:41.23632,1.00.00,1
34696,10,7637,2016-07-06 19:03:03.477429,2016-07-06 19:03:03.477429,1.00.00,8
34704,10,7639,2016-07-06 20:37:21.885432,2016-07-06 20:37:21.885432,1.00.00,8
34710,7,7640,2016-07-06 21:58:48.761494,2016-07-06 21:58:48.761494,3.0.0,6
34712,10,7640,2016-07-06 22:02:16.038043,2016-07-06 22:02:16.038043,3.0.0,8
34715,3,7641,2016-07-07 04:35:42.534922,2016-07-07 04:35:42.534922,1.00.00,3
34717,1,7641,2016-07-07 04:38:58.427966,2016-07-07 04:38:58.427966,1.00.00,5
34719,2,7641,2016-07-07 04:41:52.50397,2016-07-07 04:41:52.50397,2.00.00,7
34728,10,7642,2016-07-07 14:39:24.531782,2016-07-07 14:39:24.531782,1.00.00,8
34732,6,7644,2016-07-07 14:45:13.124274,2016-07-07 14:45:13.124274,2.00.00,4
34753,10,7647,2016-07-07 15:30:39.1229,2016-07-07 15:30:39.1229,3.0.0,1
34755,3,7647,2016-07-07 15:34:00.955882,2016-07-07 15:34:00.955882,3.0.0,3
34603,10,7616,2016-07-01 13:10:06.939602,2016-07-01 13:10:06.939602,1.00.00,1
34610,7,7617,2016-07-01 16:23:14.417426,2016-07-01 16:23:14.417426,2.00.00,6
34611,2,7617,2016-07-01 16:24:14.113964,2016-07-01 16:24:14.113964,2.00.00,7
34613,10,7618,2016-07-02 00:45:51.14697,2016-07-02 00:45:51.14697,1.00.00,1
34631,3,7621,2016-07-02 18:27:02.527177,2016-07-02 18:27:02.527177,,
34633,1,7621,2016-07-02 18:29:27.453647,2016-07-02 18:29:27.453647,,
34634,7,7621,2016-07-02 18:31:45.546562,2016-07-02 18:31:45.546562,,
34638,5,7623,2016-07-02 22:07:46.004666,2016-07-02 22:07:46.004666,1.00.00,2
34640,6,7623,2016-07-02 22:11:42.918618,2016-07-02 22:11:42.918618,2.00.00,4
34654,3,7629,2016-07-05 19:44:55.337,2016-07-05 19:44:55.337,1.00.00,3
34660,10,7630,2016-07-06 05:48:38.944446,2016-07-06 05:48:38.944446,1.00.00,1
34663,6,7630,2016-07-06 05:51:55.047819,2016-07-06 05:51:55.047819,2.00.00,4
34667,10,7630,2016-07-06 05:55:55.013174,2016-07-06 05:55:55.013174,1.00.00,8
34677,5,7632,2016-07-06 16:15:45.449577,2016-07-06 16:15:45.449577,3.0.0,2
34680,10,7635,2016-07-06 17:40:07.856446,2016-07-06 17:40:07.856446,3.0.0,1
34682,3,7635,2016-07-06 17:44:10.650083,2016-07-06 17:44:10.650083,3.0.0,3
34701,1,7639,2016-07-06 20:33:47.327364,2016-07-06 20:33:47.327364,1.00.00,5
34709,1,7640,2016-07-06 21:56:30.511915,2016-07-06 21:56:30.511915,3.0.0,5
34723,3,7642,2016-07-07 14:34:04.455766,2016-07-07 14:34:04.455766,1.00.00,3
34727,2,7642,2016-07-07 14:38:43.679797,2016-07-07 14:38:43.679797,2.00.00,7
34733,1,7644,2016-07-07 14:45:59.62184,2016-07-07 14:45:59.62184,1.00.00,5
34740,6,7645,2016-07-07 15:02:01.298857,2016-07-07 15:02:01.298857,3.0.0,4
34744,10,7645,2016-07-07 15:09:26.291834,2016-07-07 15:09:26.291834,3.0.0,8
34750,7,7646,2016-07-07 15:22:14.672744,2016-07-07 15:22:14.672744,3.0.0,6
34751,2,7646,2016-07-07 15:23:59.69816,2016-07-07 15:23:59.69816,3.0.0,7
34752,10,7646,2016-07-07 15:25:08.297039,2016-07-07 15:25:08.297039,3.0.0,8
34763,5,7648,2016-07-07 16:03:33.398191,2016-07-07 16:03:33.398191,3.0.0,2
34765,3,7648,2016-07-07 16:05:00.376021,2016-07-07 16:05:00.376021,3.0.0,3
34768,6,7649,2016-07-07 16:07:40.42757,2016-07-07 16:07:40.42757,3.0.0,4
34777,10,7650,2016-07-07 16:22:19.560851,2016-07-07 16:22:19.560851,3.0.0,1
34783,2,7650,2016-07-07 16:34:27.797154,2016-07-07 16:34:27.797154,3.0.0,7
34604,5,7616,2016-07-01 13:11:12.922788,2016-07-01 13:11:12.922788,1.00.00,2
34605,10,7617,2016-07-01 16:16:50.649109,2016-07-01 16:16:50.649109,1.00.00,1
34618,1,7619,2016-07-02 00:53:13.945568,2016-07-02 00:53:13.945568,1.00.00,5
34632,6,7621,2016-07-02 18:28:14.427142,2016-07-02 18:28:14.427142,,
34637,10,7623,2016-07-02 22:06:04.387146,2016-07-02 22:06:04.387146,1.00.00,1
34646,3,7625,2016-07-05 12:42:46.379905,2016-07-05 12:42:46.379905,,
34661,5,7630,2016-07-06 05:49:47.817981,2016-07-06 05:49:47.817981,1.00.00,2
34664,1,7630,2016-07-06 05:52:57.623696,2016-07-06 05:52:57.623696,1.00.00,5
34690,5,7637,2016-07-06 18:55:54.230096,2016-07-06 18:55:54.230096,1.00.00,2
34705,10,7640,2016-07-06 21:45:38.249895,2016-07-06 21:45:38.249895,3.0.0,1
34713,10,7641,2016-07-07 04:32:46.919374,2016-07-07 04:32:46.919374,1.00.00,1
34716,6,7641,2016-07-07 04:37:28.005187,2016-07-07 04:37:28.005187,2.00.00,4
34721,10,7642,2016-07-07 14:31:54.262454,2016-07-07 14:31:54.262454,1.00.00,1
34724,6,7642,2016-07-07 14:35:16.267392,2016-07-07 14:35:16.267392,2.00.00,4
34729,10,7644,2016-07-07 14:42:16.173089,2016-07-07 14:42:16.173089,1.00.00,1
34747,3,7646,2016-07-07 15:16:53.314539,2016-07-07 15:16:53.314539,3.0.0,3
34758,7,7647,2016-07-07 15:39:37.374478,2016-07-07 15:39:37.374478,3.0.0,6
34759,2,7647,2016-07-07 15:41:25.611874,2016-07-07 15:41:25.611874,3.0.0,7
34760,10,7647,2016-07-07 15:42:23.509771,2016-07-07 15:42:23.509771,3.0.0,8
34761,10,7648,2016-07-07 16:01:23.403238,2016-07-07 16:01:23.403238,3.0.0,1
34770,1,7649,2016-07-07 16:10:01.327507,2016-07-07 16:10:01.327507,3.0.0,5
34776,10,7649,2016-07-07 16:15:53.684476,2016-07-07 16:15:53.684476,3.0.0,8
34781,1,7650,2016-07-07 16:30:31.594097,2016-07-07 16:30:31.594097,3.0.0,5
34786,5,7651,2016-07-07 17:01:21.922237,2016-07-07 17:01:21.922237,1.00.00,2
34787,3,7651,2016-07-07 17:02:22.363616,2016-07-07 17:02:22.363616,1.00.00,3
34788,6,7651,2016-07-07 17:03:49.504216,2016-07-07 17:03:49.504216,2.00.00,4
34793,10,7652,2016-07-07 18:59:54.188851,2016-07-07 18:59:54.188851,3.0.0,1
34795,5,7653,2016-07-07 19:01:33.482516,2016-07-07 19:01:33.482516,3.0.0,2
34699,3,7639,2016-07-06 20:31:28.085039,2016-07-06 20:31:28.085039,1.00.00,3
34706,5,7640,2016-07-06 21:50:27.957616,2016-07-06 21:50:27.957616,3.0.0,2
34708,6,7640,2016-07-06 21:54:36.136117,2016-07-06 21:54:36.136117,3.0.0,4
34725,1,7642,2016-07-07 14:36:19.94506,2016-07-07 14:36:19.94506,1.00.00,5
34726,7,7642,2016-07-07 14:38:00.026793,2016-07-07 14:38:00.026793,2.00.00,6
34734,7,7644,2016-07-07 14:47:26.537483,2016-07-07 14:47:26.537483,2.00.00,6
34738,5,7645,2016-07-07 14:58:24.034954,2016-07-07 14:58:24.034954,3.0.0,2
34742,7,7645,2016-07-07 15:05:49.529388,2016-07-07 15:05:49.529388,3.0.0,6
34743,2,7645,2016-07-07 15:08:12.761703,2016-07-07 15:08:12.761703,3.0.0,7
34746,5,7646,2016-07-07 15:15:23.315821,2016-07-07 15:15:23.315821,3.0.0,2
34757,1,7647,2016-07-07 15:37:38.834991,2016-07-07 15:37:38.834991,3.0.0,5
34772,7,7649,2016-07-07 16:12:43.348403,2016-07-07 16:12:43.348403,3.0.0,6
34778,5,7650,2016-07-07 16:24:09.896484,2016-07-07 16:24:09.896484,3.0.0,2
34780,6,7650,2016-07-07 16:28:26.187733,2016-07-07 16:28:26.187733,3.0.0,4
34782,7,7650,2016-07-07 16:32:43.146035,2016-07-07 16:32:43.146035,3.0.0,6
34789,1,7651,2016-07-07 17:05:00.720467,2016-07-07 17:05:00.720467,1.00.00,5
34790,7,7651,2016-07-07 17:06:42.075762,2016-07-07 17:06:42.075762,2.00.00,6
34791,2,7651,2016-07-07 17:07:33.310541,2016-07-07 17:07:33.310541,2.00.00,7
34794,10,7653,2016-07-07 19:00:38.506649,2016-07-07 19:00:38.506649,3.0.0,1
34798,1,7653,2016-07-07 19:04:44.872282,2016-07-07 19:04:44.872282,3.0.0,5
34800,2,7653,2016-07-07 19:06:43.112039,2016-07-07 19:06:43.112039,3.0.0,7
34801,10,7653,2016-07-07 19:07:02.477322,2016-07-07 19:07:02.477322,3.0.0,8
34802,10,7654,2016-07-07 19:18:30.950515,2016-07-07 19:18:30.950515,3.0.0,1
34803,5,7654,2016-07-07 19:20:25.099199,2016-07-07 19:20:25.099199,3.0.0,2
34804,3,7654,2016-07-07 19:21:59.169477,2016-07-07 19:21:59.169477,3.0.0,3
34805,6,7654,2016-07-07 19:23:59.48845,2016-07-07 19:23:59.48845,3.0.0,4
34806,1,7654,2016-07-07 19:26:01.072675,2016-07-07 19:26:01.072675,3.0.0,5
34807,7,7654,2016-07-07 19:28:00.648176,2016-07-07 19:28:00.648176,3.0.0,6
34808,2,7654,2016-07-07 19:29:50.153334,2016-07-07 19:29:50.153334,3.0.0,7
34809,10,7654,2016-07-07 19:30:51.480468,2016-07-07 19:30:51.480468,3.0.0,8
34810,10,7655,2016-07-07 19:35:30.460222,2016-07-07 19:35:30.460222,3.0.0,1
34811,5,7655,2016-07-07 19:37:29.825376,2016-07-07 19:37:29.825376,3.0.0,2
34812,3,7655,2016-07-07 19:39:09.366876,2016-07-07 19:39:09.366876,3.0.0,3
34813,6,7655,2016-07-07 19:41:19.174412,2016-07-07 19:41:19.174412,3.0.0,4
34814,1,7655,2016-07-07 19:43:01.851494,2016-07-07 19:43:01.851494,3.0.0,5
34815,7,7655,2016-07-07 19:45:22.305065,2016-07-07 19:45:22.305065,3.0.0,6
34816,2,7655,2016-07-07 19:47:17.403724,2016-07-07 19:47:17.403724,3.0.0,7
34817,10,7655,2016-07-07 19:48:45.440493,2016-07-07 19:48:45.440493,3.0.0,8
34818,10,7656,2016-07-07 21:14:54.189933,2016-07-07 21:14:54.189933,3.0.0,1
34819,5,7656,2016-07-07 21:18:50.727974,2016-07-07 21:18:50.727974,3.0.0,2
34820,3,7656,2016-07-07 21:21:41.514419,2016-07-07 21:21:41.514419,3.0.0,3
34821,6,7656,2016-07-07 21:25:35.062399,2016-07-07 21:25:35.062399,3.0.0,4
34822,1,7656,2016-07-07 21:28:45.526433,2016-07-07 21:28:45.526433,3.0.0,5
34823,7,7656,2016-07-07 21:33:31.720861,2016-07-07 21:33:31.720861,3.0.0,6
34824,2,7656,2016-07-07 21:37:08.10252,2016-07-07 21:37:08.10252,3.0.0,7
34825,10,7656,2016-07-07 21:38:58.203609,2016-07-07 21:38:58.203609,3.0.0,8
34826,10,7658,2016-07-07 21:40:20.491648,2016-07-07 21:40:20.491648,3.0.0,1
34827,5,7658,2016-07-07 21:42:48.724558,2016-07-07 21:42:48.724558,3.0.0,2
34828,3,7658,2016-07-07 21:44:51.803678,2016-07-07 21:44:51.803678,3.0.0,3
34829,6,7658,2016-07-07 21:47:26.202012,2016-07-07 21:47:26.202012,3.0.0,4
34830,1,7658,2016-07-07 21:50:07.716419,2016-07-07 21:50:07.716419,3.0.0,5
34831,7,7658,2016-07-07 21:52:38.739297,2016-07-07 21:52:38.739297,3.0.0,6
34832,2,7658,2016-07-07 21:54:59.286779,2016-07-07 21:54:59.286779,3.0.0,7
34833,10,7658,2016-07-07 21:56:47.580468,2016-07-07 21:56:47.580468,3.0.0,8
34834,10,7659,2016-07-07 21:57:55.638651,2016-07-07 21:57:55.638651,3.0.0,1
34835,5,7659,2016-07-07 21:59:17.761293,2016-07-07 21:59:17.761293,3.0.0,2
34836,3,7659,2016-07-07 22:00:14.543104,2016-07-07 22:00:14.543104,3.0.0,3
34837,6,7659,2016-07-07 22:01:31.003605,2016-07-07 22:01:31.003605,3.0.0,4
34838,1,7659,2016-07-07 22:03:59.394763,2016-07-07 22:03:59.394763,3.0.0,5
34839,7,7659,2016-07-07 22:05:12.700146,2016-07-07 22:05:12.700146,3.0.0,6
34840,2,7659,2016-07-07 22:06:07.399023,2016-07-07 22:06:07.399023,3.0.0,7
34841,10,7659,2016-07-07 22:06:51.533842,2016-07-07 22:06:51.533842,3.0.0,8
34842,10,7661,2016-07-07 22:40:39.798425,2016-07-07 22:40:39.798425,3.0.0,1
34843,5,7661,2016-07-07 22:44:41.250516,2016-07-07 22:44:41.250516,3.0.0,2
34844,3,7661,2016-07-07 22:49:16.784289,2016-07-07 22:49:16.784289,3.0.0,3
34845,6,7661,2016-07-07 22:54:57.646956,2016-07-07 22:54:57.646956,3.0.0,4
34846,1,7661,2016-07-07 22:57:17.134136,2016-07-07 22:57:17.134136,3.0.0,5
34847,7,7661,2016-07-07 22:58:51.750256,2016-07-07 22:58:51.750256,3.0.0,6
34848,2,7661,2016-07-07 23:00:49.980233,2016-07-07 23:00:49.980233,3.0.0,7
34849,10,7661,2016-07-07 23:22:32.903253,2016-07-07 23:22:32.903253,3.0.0,8
34850,10,7662,2016-07-08 14:44:57.056636,2016-07-08 14:44:57.056636,3.0.0,1
34851,10,7663,2016-07-08 14:45:42.570368,2016-07-08 14:45:42.570368,3.0.0,1
34852,10,7664,2016-07-08 14:46:30.639995,2016-07-08 14:46:30.639995,3.0.0,1
34853,5,7662,2016-07-08 14:47:00.444823,2016-07-08 14:47:00.444823,3.0.0,2
34854,5,7663,2016-07-08 14:47:59.569652,2016-07-08 14:47:59.569652,3.0.0,2
34855,5,7664,2016-07-08 14:48:30.169661,2016-07-08 14:48:30.169661,3.0.0,2
34856,3,7662,2016-07-08 14:48:48.553337,2016-07-08 14:48:48.553337,3.0.0,3
34857,3,7663,2016-07-08 14:49:27.992833,2016-07-08 14:49:27.992833,3.0.0,3
34858,3,7664,2016-07-08 14:50:33.289822,2016-07-08 14:50:33.289822,3.0.0,3
34859,6,7662,2016-07-08 14:50:45.33101,2016-07-08 14:50:45.33101,3.0.0,4
34860,6,7663,2016-07-08 14:51:33.938656,2016-07-08 14:51:33.938656,3.0.0,4
34861,1,7662,2016-07-08 14:52:37.320486,2016-07-08 14:52:37.320486,3.0.0,5
34862,1,7663,2016-07-08 14:53:22.179024,2016-07-08 14:53:22.179024,3.0.0,5
34863,6,7664,2016-07-08 14:53:38.798045,2016-07-08 14:53:38.798045,3.0.0,4
34864,7,7662,2016-07-08 14:55:05.118341,2016-07-08 14:55:05.118341,3.0.0,6
34865,7,7663,2016-07-08 14:55:23.805424,2016-07-08 14:55:23.805424,3.0.0,6
34866,1,7664,2016-07-08 14:55:28.07966,2016-07-08 14:55:28.07966,3.0.0,5
34867,2,7662,2016-07-08 14:57:07.281607,2016-07-08 14:57:07.281607,3.0.0,7
34868,2,7663,2016-07-08 14:57:20.738665,2016-07-08 14:57:20.738665,3.0.0,7
34869,7,7664,2016-07-08 14:58:19.918526,2016-07-08 14:58:19.918526,3.0.0,6
34870,10,7663,2016-07-08 14:58:25.163392,2016-07-08 14:58:25.163392,3.0.0,8
34871,10,7662,2016-07-08 14:58:25.463111,2016-07-08 14:58:25.463111,3.0.0,8
34872,2,7664,2016-07-08 15:00:58.189382,2016-07-08 15:00:58.189382,3.0.0,7
34873,10,7664,2016-07-08 15:02:22.193103,2016-07-08 15:02:22.193103,3.0.0,8
34874,10,7665,2016-07-08 15:05:14.42293,2016-07-08 15:05:14.42293,3.0.0,1
34875,10,7666,2016-07-08 15:06:59.111245,2016-07-08 15:06:59.111245,3.0.0,1
34876,5,7665,2016-07-08 15:07:14.619717,2016-07-08 15:07:14.619717,3.0.0,2
34877,3,7665,2016-07-08 15:08:46.004566,2016-07-08 15:08:46.004566,3.0.0,3
34878,5,7666,2016-07-08 15:08:59.444465,2016-07-08 15:08:59.444465,3.0.0,2
34879,3,7666,2016-07-08 15:10:42.480155,2016-07-08 15:10:42.480155,3.0.0,3
34880,6,7665,2016-07-08 15:10:46.5617,2016-07-08 15:10:46.5617,3.0.0,4
34881,1,7665,2016-07-08 15:12:32.455636,2016-07-08 15:12:32.455636,3.0.0,5
34882,10,7668,2016-07-08 15:12:40.738217,2016-07-08 15:12:40.738217,3.0.0,1
34883,5,7668,2016-07-08 15:12:41.395298,2016-07-08 15:12:41.395298,3.0.0,2
34884,6,7666,2016-07-08 15:12:51.686343,2016-07-08 15:12:51.686343,3.0.0,4
34885,1,7666,2016-07-08 15:14:36.372021,2016-07-08 15:14:36.372021,3.0.0,5
34886,7,7665,2016-07-08 15:14:50.259431,2016-07-08 15:14:50.259431,3.0.0,6
34887,3,7668,2016-07-08 15:14:53.657636,2016-07-08 15:14:53.657636,3.0.0,3
34899,10,7670,2016-07-08 15:21:54.60654,2016-07-08 15:21:54.60654,3.0.0,1
34901,5,7670,2016-07-08 15:24:03.288879,2016-07-08 15:24:03.288879,3.0.0,2
34922,2,7672,2016-07-08 15:52:56.201963,2016-07-08 15:52:56.201963,3.0.0,7
34952,5,7677,2016-07-08 17:08:16.710872,2016-07-08 17:08:16.710872,3.0.0,2
34961,7,7677,2016-07-08 17:17:52.737823,2016-07-08 17:17:52.737823,3.0.0,6
34965,10,7677,2016-07-08 17:22:10.748792,2016-07-08 17:22:10.748792,3.0.0,8
34968,3,7680,2016-07-08 17:28:14.135943,2016-07-08 17:28:14.135943,3.0.0,3
34977,5,7681,2016-07-08 17:44:51.735074,2016-07-08 17:44:51.735074,3.0.0,2
